DATE,DGS10
1982-01-01,14.2680327868852459
1982-04-01,13.9420634920634921
1982-07-01,13.1125000000000000
1982-10-01,10.6634426229508197
1983-01-01,10.5558730158730159
1983-04-01,10.5500000000000000
1983-07-01,11.6364062500000000
1983-10-01,11.6891666666666667
1984-01-01,11.9545161290322581
1984-04-01,13.2139682539682540
1984-07-01,12.8731746031746032
1984-10-01,11.7606557377049180
1985-01-01,11.5865000000000000
1985-04-01,10.8234920634920635
1985-07-01,10.3355555555555556
1985-10-01,9.7661290322580645
1986-01-01,8.5670000000000000
1986-04-01,7.5979687500000000
1986-07-01,7.3054687500000000
1986-10-01,7.2640322580645161
1987-01-01,7.1954098360655738
1987-04-01,8.3426984126984127
1987-07-01,8.8696875000000000
1987-10-01,9.1290322580645161
1988-01-01,8.4109677419354839
1988-04-01,8.9128571428571429
1988-07-01,9.1035937500000000
1988-10-01,8.9570491803278689
1989-01-01,9.2116393442622951
1989-04-01,8.7579687500000000
1989-07-01,8.1074603174603175
1989-10-01,7.9070967741935484
1990-01-01,8.4238709677419355
1990-04-01,8.6741269841269841
1990-07-01,8.7012698412698413
1990-10-01,8.4059677419354839
1991-01-01,8.0228333333333333
1991-04-01,8.1254687500000000
1991-07-01,7.9500000000000000
1991-10-01,7.3450000000000000
1992-01-01,7.3069354838709677
1992-04-01,7.3760317460317460
1992-07-01,6.6187500000000000
1992-10-01,6.7403225806451613
1993-01-01,6.2581967213114754
1993-04-01,5.9880952380952381
1993-07-01,5.6153125000000000
1993-10-01,5.6159677419354839
1994-01-01,6.0903225806451613
1994-04-01,7.0895161290322581
1994-07-01,7.3279687500000000
1994-10-01,7.8372131147540984
1995-01-01,7.4712903225806452
1995-04-01,6.6001587301587302
1995-07-01,6.3292063492063492
1995-10-01,5.8985483870967742
1996-01-01,5.9104838709677419
1996-04-01,6.7140625000000000
1996-07-01,6.7759375000000000
1996-10-01,6.3541935483870968
1997-01-01,6.5670000000000000
1997-04-01,6.6996875000000000
1997-07-01,6.2421875000000000
1997-10-01,5.9062903225806452
1998-01-01,5.5909836065573770
1998-04-01,5.5930158730158730
1998-07-01,5.2073437500000000
1998-10-01,4.6619354838709677
1999-01-01,5.0008196721311475
1999-04-01,5.5412500000000000
1999-07-01,5.8829687500000000
1999-10-01,6.1448387096774194
2000-01-01,6.4684126984126984
2000-04-01,6.1849206349206349
2000-07-01,5.8898412698412698
2000-10-01,5.5706451612903226
2001-01-01,5.0441935483870968
2001-04-01,5.2761904761904762
2001-07-01,4.9957377049180328
2001-10-01,4.7620967741935484
2002-01-01,5.0791666666666667
2002-04-01,5.1060937500000000
2002-07-01,4.2723437500000000
2002-10-01,4.0048387096774194
2003-01-01,3.9200000000000000
2003-04-01,3.6206349206349206
2003-07-01,4.2276562500000000
2003-10-01,4.2851612903225806
2004-01-01,4.0100000000000000
2004-04-01,4.5970967741935484
2004-07-01,4.3014062500000000
2004-10-01,4.1758064516129032
2005-01-01,4.3036065573770492
2005-04-01,4.1585937500000000
2005-07-01,4.2151562500000000
2005-10-01,4.4881967213114754
2006-01-01,4.5770967741935484
2006-04-01,5.0726984126984127
2006-07-01,4.8934920634920635
2006-10-01,4.6306451612903226
2007-01-01,4.6790322580645161
2007-04-01,4.8460937500000000
2007-07-01,4.7384126984126984
2007-10-01,4.2666129032258065
2008-01-01,3.6652459016393443
2008-04-01,3.8815625000000000
2008-07-01,3.8621875000000000
2008-10-01,3.2346774193548387
2009-01-01,2.7362295081967213
2009-04-01,3.3207936507936508
2009-07-01,3.5178125000000000
2009-10-01,3.4640322580645161
2010-01-01,3.7178688524590164
2010-04-01,3.4925000000000000
2010-07-01,2.7845312500000000
2010-10-01,2.8783870967741935
2011-01-01,3.4574193548387097
2011-04-01,3.2014285714285714
2011-07-01,2.4142187500000000
2011-10-01,2.0467213114754098
2012-01-01,2.0400000000000000
2012-04-01,1.8257812500000000
2012-07-01,1.6412698412698413
2012-10-01,1.7070491803278689
2013-01-01,1.9510000000000000
2013-04-01,1.9862500000000000
2013-07-01,2.7065625000000000
2013-10-01,2.7441935483870968
2014-01-01,2.7654098360655738
2014-04-01,2.6209523809523810
2014-07-01,2.4995312500000000
2014-10-01,2.2759677419354839
2015-01-01,1.9688524590163934
2015-04-01,2.1643750000000000
2015-07-01,2.2231250000000000
2015-10-01,2.1904838709677419
2016-01-01,1.9142622950819672
2016-04-01,1.7501562500000000
2016-07-01,1.5643750000000000
2016-10-01,2.1386885245901639
2017-01-01,2.4466129032258065
2017-04-01,2.2609523809523810
2017-07-01,2.2414285714285714
2017-10-01,2.3714516129032258
2018-01-01,2.7585245901639344
2018-04-01,2.9206250000000000
2018-07-01,2.9238095238095238
2018-10-01,3.0411475409836066
2019-01-01,2.6529508196721311
2019-04-01,2.3388888888888889
2019-07-01,1.7979687500000000
2019-10-01,1.7919354838709677
2020-01-01,1.3650000000000000
