DATE,DGS1
2008-07-01,2.1264062500000000
2008-10-01,0.98919354838709677419
2009-01-01,0.57196721311475409836
2009-04-01,0.52111111111111111111
2009-07-01,0.44796875000000000000
2009-10-01,0.35467741935483870968
2010-01-01,0.36459016393442622951
2010-04-01,0.37828125000000000000
2010-07-01,0.26890625000000000000
2010-10-01,0.25919354838709677419
2011-01-01,0.27209677419354838710
2011-04-01,0.20412698412698412698
2011-07-01,0.13343750000000000000
2011-10-01,0.11393442622950819672
2012-01-01,0.15645161290322580645
2012-04-01,0.18812500000000000000
2012-07-01,0.18190476190476190476
2012-10-01,0.17229508196721311475
2013-01-01,0.14983333333333333333
2013-04-01,0.12796875000000000000
2013-07-01,0.12250000000000000000
2013-10-01,0.12532258064516129032
2014-01-01,0.12049180327868852459
2014-04-01,0.10301587301587301587
2014-07-01,0.10937500000000000000
2014-10-01,0.15225806451612903226
2015-01-01,0.22540983606557377049
2015-04-01,0.25031250000000000000
2015-07-01,0.34781250000000000000
2015-10-01,0.46725806451612903226
2016-01-01,0.58098360655737704918
2016-04-01,0.56625000000000000000
2016-07-01,0.55937500000000000000
2016-10-01,0.75573770491803278689
2017-01-01,0.89258064516129032258
2017-04-01,1.1257142857142857
2017-07-01,1.2434920634920635
2017-10-01,1.5503225806451613
2018-01-01,1.9424590163934426
2018-04-01,2.2521875000000000
2018-07-01,2.4601587301587302
2018-10-01,2.6681967213114754
2019-01-01,2.5396721311475410
2019-04-01,2.2588888888888889
2019-07-01,1.8450000000000000
2019-10-01,1.5758064516129032
2020-01-01,1.0677419354838710
