DATE,DGS3
1962-01-01,3.7627272727272727
1962-02-01,3.6922222222222222
1962-03-01,3.4504545454545455
1962-04-01,3.3805000000000000
1962-05-01,3.4022727272727273
1962-06-01,3.3857142857142857
1962-07-01,3.6161904761904762
1962-08-01,3.4604347826086957
1962-09-01,3.4078947368421053
1962-10-01,3.3268181818181818
1962-11-01,3.3957894736842105
1962-12-01,3.3730000000000000
1963-01-01,3.3977272727272727
1963-02-01,3.3922222222222222
1963-03-01,3.4138095238095238
1963-04-01,3.4957142857142857
1963-05-01,3.5359090909090909
1963-06-01,3.6110000000000000
1963-07-01,3.7563636363636364
1963-08-01,3.7686363636363636
1963-09-01,3.8190000000000000
1963-10-01,3.8660869565217391
1963-11-01,3.9476470588235294
1963-12-01,4.0123809523809524
1964-01-01,4.0368181818181818
1964-02-01,3.9994444444444444
1964-03-01,4.1238095238095238
1964-04-01,4.1495454545454545
1964-05-01,4.0440000000000000
1964-06-01,4.0068181818181818
1964-07-01,3.9286363636363636
1964-08-01,3.9319047619047619
1964-09-01,4.0061904761904762
1964-10-01,4.0228571428571429
1964-11-01,4.0383333333333333
1964-12-01,4.0777272727272727
1965-01-01,4.0295000000000000
1965-02-01,4.0800000000000000
1965-03-01,4.1317391304347826
1965-04-01,4.1200000000000000
1965-05-01,4.1100000000000000
1965-06-01,4.0777272727272727
1965-07-01,4.0871428571428571
1965-08-01,4.1622727272727273
1965-09-01,4.2409523809523810
1965-10-01,4.3290000000000000
1965-11-01,4.4531578947368421
1965-12-01,4.7945454545454545
1966-01-01,4.9047619047619048
1966-02-01,5.0242105263157895
1966-03-01,4.9695652173913043
1966-04-01,4.8870000000000000
1966-05-01,4.9971428571428571
1966-06-01,5.0454545454545455
1966-07-01,5.2570000000000000
1966-08-01,5.6769565217391304
1966-09-01,5.7919047619047619
1966-10-01,5.4820000000000000
1966-11-01,5.5342105263157895
1966-12-01,5.1857142857142857
1967-01-01,4.7461904761904762
1967-02-01,4.7322222222222222
1967-03-01,4.4718181818181818
1967-04-01,4.3750000000000000
1967-05-01,4.6050000000000000
1967-06-01,4.8854545454545455
1967-07-01,5.0580000000000000
1967-08-01,5.2347826086956522
1967-09-01,5.4110000000000000
1967-10-01,5.5185714285714286
1967-11-01,5.7095000000000000
1967-12-01,5.7050000000000000
1968-01-01,5.5300000000000000
1968-02-01,5.6136842105263158
1968-03-01,5.8023809523809524
1968-04-01,5.7470000000000000
1968-05-01,6.1081818181818182
1968-06-01,5.8150000000000000
1968-07-01,5.5404545454545455
1968-08-01,5.4168181818181818
1968-09-01,5.3940000000000000
1968-10-01,5.5186956521739130
1968-11-01,5.5705555555555556
1968-12-01,6.1552380952380952
1969-01-01,6.2200000000000000
1969-02-01,6.3221052631578947
1969-03-01,6.3835000000000000
1969-04-01,6.2542857142857143
1969-05-01,6.5071428571428571
1969-06-01,6.8290476190476190
1969-07-01,7.3095238095238095
1969-08-01,7.2919047619047619
1969-09-01,7.7676190476190476
1969-10-01,7.5700000000000000
1969-11-01,7.6523529411764706
1969-12-01,8.1013636363636364
1970-01-01,8.2376190476190476
1970-02-01,7.7855555555555556
1970-03-01,7.1538095238095238
1970-04-01,7.3900000000000000
1970-05-01,7.9366666666666667
1970-06-01,7.8350000000000000
1970-07-01,7.5586363636363636
1970-08-01,7.4642857142857143
1970-09-01,7.1147619047619048
1970-10-01,6.9561904761904762
1970-11-01,6.2472222222222222
1970-12-01,5.7486363636363636
1971-01-01,5.6055000000000000
1971-02-01,5.0705555555555556
1971-03-01,4.5039130434782609
1971-04-01,5.2176190476190476
1971-05-01,5.9660000000000000
1971-06-01,6.3227272727272727
1971-07-01,6.7438095238095238
1971-08-01,6.3504545454545455
1971-09-01,5.8909523809523810
1971-10-01,5.5594736842105263
1971-11-01,5.3530000000000000
1971-12-01,5.2713636363636364
1972-01-01,5.1404761904761905
1972-02-01,5.2515000000000000
1972-03-01,5.5581818181818182
1972-04-01,5.8780000000000000
1972-05-01,5.5459090909090909
1972-06-01,5.6404545454545455
1972-07-01,5.7780000000000000
1972-08-01,5.7921739130434783
1972-09-01,6.0585000000000000
1972-10-01,6.0500000000000000
1972-11-01,5.9440000000000000
1972-12-01,6.0090000000000000
1973-01-01,6.2659090909090909
1973-02-01,6.5833333333333333
1973-03-01,6.8600000000000000
1973-04-01,6.7760000000000000
1973-05-01,6.8309090909090909
1973-06-01,6.8366666666666667
1973-07-01,7.5357142857142857
1973-08-01,7.8926086956521739
1973-09-01,7.2489473684210526
1973-10-01,6.8071428571428571
1973-11-01,7.0020000000000000
1973-12-01,6.8105263157894737
1974-01-01,6.9640909090909091
1974-02-01,6.7605555555555556
1974-03-01,7.3509523809523810
1974-04-01,8.0509523809523810
1974-05-01,8.2668181818181818
1974-06-01,8.1470000000000000
1974-07-01,8.4136363636363636
1974-08-01,8.6586363636363636
1974-09-01,8.4070000000000000
1974-10-01,8.0004545454545455
1974-11-01,7.6127777777777778
1974-12-01,7.2352380952380952
1975-01-01,7.2268181818181818
1975-02-01,6.6522222222222222
1975-03-01,6.8070000000000000
1975-04-01,7.7572727272727273
1975-05-01,7.3938095238095238
1975-06-01,7.1733333333333333
1975-07-01,7.7159090909090909
1975-08-01,8.1585714285714286
1975-09-01,8.2880952380952381
1975-10-01,7.8090909090909091
1975-11-01,7.4588235294117647
1975-12-01,7.4345454545454545
1976-01-01,6.9904761904761905
1976-02-01,7.0605555555555556
1976-03-01,7.1317391304347826
1976-04-01,6.8390476190476190
1976-05-01,7.2685000000000000
1976-06-01,7.3145454545454545
1976-07-01,7.1152380952380952
1976-08-01,6.8554545454545455
1976-09-01,6.6628571428571429
1976-10-01,6.2375000000000000
1976-11-01,6.0868421052631579
1976-12-01,5.6759090909090909
1977-01-01,6.2233333333333333
1977-02-01,6.4436842105263158
1977-03-01,6.4691304347826087
1977-04-01,6.3125000000000000
1977-05-01,6.5471428571428571
1977-06-01,6.3863636363636364
1977-07-01,6.5073684210526316
1977-08-01,6.7860869565217391
1977-09-01,6.8390476190476190
1977-10-01,7.1870000000000000
1977-11-01,7.2215789473684211
1977-12-01,7.3047619047619048
1978-01-01,7.6142857142857143
1978-02-01,7.6666666666666667
1978-03-01,7.6950000000000000
1978-04-01,7.8505000000000000
1978-05-01,8.0728571428571429
1978-06-01,8.3013636363636364
1978-07-01,8.5400000000000000
1978-08-01,8.3256521739130435
1978-09-01,8.4105000000000000
1978-10-01,8.6219047619047619
1978-11-01,9.0445000000000000
1978-12-01,9.3310000000000000
1979-01-01,9.4977272727272727
1979-02-01,9.2877777777777778
1979-03-01,9.3777272727272727
1979-04-01,9.4330000000000000
1979-05-01,9.4219047619047619
1979-06-01,8.9528571428571429
1979-07-01,8.9357142857142857
1979-08-01,9.1369565217391304
1979-09-01,9.6942105263157895
1979-10-01,10.9522727272727273
1979-11-01,11.1794736842105263
1979-12-01,10.7100000000000000
1980-01-01,10.8795454545454545
1980-02-01,12.8394736842105263
1980-03-01,14.0476190476190476
1980-04-01,12.0204761904761905
1980-05-01,9.4438095238095238
1980-06-01,8.9142857142857143
1980-07-01,9.2709090909090909
1980-08-01,10.6309523809523810
1980-09-01,11.5704761904761905
1980-10-01,12.0122727272727273
1980-11-01,13.3052941176470588
1980-12-01,13.6463636363636364
1981-01-01,13.0100000000000000
1981-02-01,13.6472222222222222
1981-03-01,13.5127272727272727
1981-04-01,14.0928571428571429
1981-05-01,15.0790000000000000
1981-06-01,14.2931818181818182
1981-07-01,15.1504545454545455
1981-08-01,15.9952380952380952
1981-09-01,16.2242857142857143
1981-10-01,15.5000000000000000
1981-11-01,13.1127777777777778
1981-12-01,13.6600000000000000
1982-01-01,14.6350000000000000
1982-02-01,14.7338888888888889
1982-03-01,14.1291304347826087
1982-04-01,14.1800000000000000
1982-05-01,13.7715000000000000
1982-06-01,14.4804545454545455
1982-07-01,14.0033333333333333
1982-08-01,12.6209090909090909
1982-09-01,12.0323809523809524
1982-10-01,10.6225000000000000
1982-11-01,9.9805263157894737
1982-12-01,9.8822727272727273
1983-01-01,9.6428571428571429
1983-02-01,9.9100000000000000
1983-03-01,9.8386956521739130
1983-04-01,9.7635000000000000
1983-05-01,9.6571428571428571
1983-06-01,10.3218181818181818
1983-07-01,10.8995000000000000
1983-08-01,11.3021739130434783
1983-09-01,11.0747619047619048
1983-10-01,10.8670000000000000
1983-11-01,10.9647368421052632
1983-12-01,11.1257142857142857
1984-01-01,10.9304761904761905
1984-02-01,11.0494736842105263
1984-03-01,11.5863636363636364
1984-04-01,11.9790000000000000
1984-05-01,12.7531818181818182
1984-06-01,13.1819047619047619
1984-07-01,13.0776190476190476
1984-08-01,12.4969565217391304
1984-09-01,12.3400000000000000
1984-10-01,11.8463636363636364
1984-11-01,10.9036842105263158
1984-12-01,10.5600000000000000
1985-01-01,10.4261904761904762
1985-02-01,10.5488888888888889
1985-03-01,11.0547619047619048
1985-04-01,10.4933333333333333
1985-05-01,9.7454545454545455
1985-06-01,9.0490000000000000
1985-07-01,9.1786363636363636
1985-08-01,9.3063636363636364
1985-09-01,9.3721052631578947
1985-10-01,9.2463636363636364
1985-11-01,8.8757894736842105
1985-12-01,8.3995238095238095
1986-01-01,8.4109523809523810
1986-02-01,8.0968421052631579
1986-03-01,7.3020000000000000
1986-04-01,6.8640909090909091
1986-05-01,7.2680952380952381
1986-06-01,7.4057142857142857
1986-07-01,6.8618181818181818
1986-08-01,6.4919047619047619
1986-09-01,6.6247619047619048
1986-10-01,6.5645454545454545
1986-11-01,6.4622222222222222
1986-12-01,6.4313636363636364
1987-01-01,6.4055000000000000
1987-02-01,6.5642105263157895
1987-03-01,6.5836363636363636
1987-04-01,7.3223809523809524
1987-05-01,8.0235000000000000
1987-06-01,7.8172727272727273
1987-07-01,7.7386363636363636
1987-08-01,8.0300000000000000
1987-09-01,8.6652380952380952
1987-10-01,8.7514285714285714
1987-11-01,7.9878947368421053
1987-12-01,8.1290909090909091
1988-01-01,7.8705263157894737
1988-02-01,7.3785000000000000
1988-03-01,7.4960869565217391
1988-04-01,7.8325000000000000
1988-05-01,8.2366666666666667
1988-06-01,8.2168181818181818
1988-07-01,8.4425000000000000
1988-08-01,8.7665217391304348
1988-09-01,8.5742857142857143
1988-10-01,8.4345000000000000
1988-11-01,8.7245000000000000
1988-12-01,9.1104761904761905
1989-01-01,9.1955000000000000
1989-02-01,9.3173684210526316
1989-03-01,9.6077272727272727
1989-04-01,9.4015000000000000
1989-05-01,8.9763636363636364
1989-06-01,8.3677272727272727
1989-07-01,7.8325000000000000
1989-08-01,8.1343478260869565
1989-09-01,8.2550000000000000
1989-10-01,8.0200000000000000
1989-11-01,7.7995238095238095
1989-12-01,7.7700000000000000
1990-01-01,8.1323809523809524
1990-02-01,8.3868421052631579
1990-03-01,8.6272727272727273
1990-04-01,8.7825000000000000
1990-05-01,8.6922727272727273
1990-06-01,8.3980952380952381
1990-07-01,8.2647619047619048
1990-08-01,8.2186956521739130
1990-09-01,8.2673684210526316
1990-10-01,8.0686363636363636
1990-11-01,7.7370000000000000
1990-12-01,7.4660000000000000
1991-01-01,7.3776190476190476
1991-02-01,7.0773684210526316
1991-03-01,7.3535000000000000
1991-04-01,7.2318181818181818
1991-05-01,7.1168181818181818
1991-06-01,7.3915000000000000
1991-07-01,7.3759090909090909
1991-08-01,6.7972727272727273
1991-09-01,6.5000000000000000
1991-10-01,6.2290909090909091
1991-11-01,5.9036842105263158
1991-12-01,5.3928571428571429
1992-01-01,5.3957142857142857
1992-02-01,5.7200000000000000
1992-03-01,6.1831818181818182
1992-04-01,5.9252380952380952
1992-05-01,5.8135000000000000
1992-06-01,5.5972727272727273
1992-07-01,4.9063636363636364
1992-08-01,4.7247619047619048
1992-09-01,4.4152380952380952
1992-10-01,4.6380952380952381
1992-11-01,5.1405263157894737
1992-12-01,5.2136363636363636
1993-01-01,4.9326315789473684
1993-02-01,4.5789473684210526
1993-03-01,4.4013043478260870
1993-04-01,4.3023809523809524
1993-05-01,4.4045000000000000
1993-06-01,4.5309090909090909
1993-07-01,4.4295238095238095
1993-08-01,4.3636363636363636
1993-09-01,4.1652380952380952
1993-10-01,4.1750000000000000
1993-11-01,4.4980000000000000
1993-12-01,4.5400000000000000
1994-01-01,4.4790000000000000
1994-02-01,4.8321052631578947
1994-03-01,5.3956521739130435
1994-04-01,5.9942105263157895
1994-05-01,6.3361904761904762
1994-06-01,6.2681818181818182
1994-07-01,6.4760000000000000
1994-08-01,6.4956521739130435
1994-09-01,6.6928571428571429
1994-10-01,7.0415000000000000
1994-11-01,7.4400000000000000
1994-12-01,7.7095238095238095
1995-01-01,7.6625000000000000
1995-02-01,7.2473684210526316
1995-03-01,6.8921739130434783
1995-04-01,6.6842105263157895
1995-05-01,6.2686363636363636
1995-06-01,5.7959090909090909
1995-07-01,5.8855000000000000
1995-08-01,6.1026086956521739
1995-09-01,5.8910000000000000
1995-10-01,5.7719047619047619
1995-11-01,5.5695238095238095
1995-12-01,5.3865000000000000
1996-01-01,5.2047619047619048
1996-02-01,5.1430000000000000
1996-03-01,5.7857142857142857
1996-04-01,6.1077272727272727
1996-05-01,6.2713636363636364
1996-06-01,6.4850000000000000
1996-07-01,6.4536363636363636
1996-08-01,6.2063636363636364
1996-09-01,6.4075000000000000
1996-10-01,6.0786363636363636
1996-11-01,5.8184210526315789
1996-12-01,5.9066666666666667
1997-01-01,6.1557142857142857
1997-02-01,6.0326315789473684
1997-03-01,6.3785000000000000
