DATE,DGS7
1982-01-01,14.3295081967213115
1982-04-01,14.0601587301587302
1982-07-01,13.1884375000000000
1982-10-01,10.6278688524590164
1983-01-01,10.4026984126984127
1983-04-01,10.4800000000000000
1983-07-01,11.5851562500000000
1983-10-01,11.6200000000000000
1984-01-01,11.8675806451612903
1984-04-01,13.1622222222222222
1984-07-01,12.9041269841269841
1984-10-01,11.7209836065573770
1985-01-01,11.5130000000000000
1985-04-01,10.7241269841269841
1985-07-01,10.1961904761904762
1985-10-01,9.6201612903225806
1986-01-01,8.4321666666666667
1986-04-01,7.5168750000000000
1986-07-01,7.1703125000000000
1986-10-01,7.0980645161290323
1987-01-01,7.0154098360655738
1987-04-01,8.1882539682539683
1987-07-01,8.6979687500000000
1987-10-01,8.9669354838709677
1988-01-01,8.2235483870967742
1988-04-01,8.7358730158730159
1988-07-01,8.9756250000000000
1988-10-01,8.9070491803278689
1989-01-01,9.2742622950819672
1989-04-01,8.7984375000000000
1989-07-01,8.0906349206349206
1989-10-01,7.9125806451612903
1990-01-01,8.4422580645161290
1990-04-01,8.7042857142857143
1990-07-01,8.6241269841269841
1990-10-01,8.3000000000000000
1991-01-01,7.9058333333333333
1991-04-01,8.0070312500000000
1991-07-01,7.7975000000000000
1991-10-01,6.9988709677419355
1992-01-01,6.9796774193548387
1992-04-01,7.0371428571428571
1992-07-01,6.1500000000000000
1992-10-01,6.3646774193548387
1993-01-01,5.9103278688524590
1993-04-01,5.6207936507936508
1993-07-01,5.3026562500000000
1993-10-01,5.3333870967741935
1994-01-01,5.8343548387096774
1994-04-01,6.9090322580645161
1994-07-01,7.1542187500000000
1994-10-01,7.7386885245901639
1995-01-01,7.4432258064516129
1995-04-01,6.4790476190476190
1995-07-01,6.2552380952380952
1995-10-01,5.8124193548387097
1996-01-01,5.7912903225806452
1996-04-01,6.6514062500000000
1996-07-01,6.6657812500000000
1996-10-01,6.2462903225806452
1997-01-01,6.4838333333333333
1997-04-01,6.6620312500000000
1997-07-01,6.2306250000000000
1997-10-01,5.9285483870967742
1998-01-01,5.6175409836065574
1998-04-01,5.6566666666666667
1998-07-01,5.2185937500000000
1998-10-01,4.6230645161290323
1999-01-01,5.1026229508196721
1999-04-01,5.6578125000000000
1999-07-01,6.0726562500000000
1999-10-01,6.2958064516129032
2000-01-01,6.6353968253968254
2000-04-01,6.4350793650793651
2000-07-01,6.0831746031746032
2000-10-01,5.6395161290322581
2001-01-01,5.0324193548387097
2001-04-01,5.1407936507936508
2001-07-01,4.8260655737704918
2001-10-01,4.5222580645161290
2002-01-01,4.8815000000000000
2002-04-01,4.8467187500000000
2002-07-01,3.9040625000000000
2002-10-01,3.6001612903225806
2003-01-01,3.4654098360655738
2003-04-01,3.1284126984126984
2003-07-01,3.7157812500000000
2003-10-01,3.7817741935483871
2004-01-01,3.5014516129032258
2004-04-01,4.1838709677419355
2004-07-01,3.9221875000000000
2004-10-01,3.8550000000000000
2005-01-01,4.0988524590163934
2005-04-01,3.9846875000000000
2005-07-01,4.1084375000000000
2005-10-01,4.4257377049180328
2006-01-01,4.5554838709677419
2006-04-01,5.0180952380952381
2006-07-01,4.8500000000000000
2006-10-01,4.6035483870967742
2007-01-01,4.6496774193548387
2007-04-01,4.7837500000000000
2007-07-01,4.6028571428571429
2007-10-01,3.9916129032258065
2008-01-01,3.1521311475409836
2008-04-01,3.4582812500000000
2008-07-01,3.4370312500000000
2008-10-01,2.6208064516129032
2009-01-01,2.2378688524590164
2009-04-01,2.8890476190476190
2009-07-01,3.1231250000000000
2009-10-01,2.9900000000000000
2010-01-01,3.1642622950819672
2010-04-01,2.9351562500000000
2010-07-01,2.1939062500000000
2010-10-01,2.1930645161290323
2011-01-01,2.8245161290322581
2011-04-01,2.5371428571428571
2011-07-01,1.7628125000000000
2011-10-01,1.4988524590163934
2012-01-01,1.4435483870967742
2012-04-01,1.2390625000000000
2012-07-01,1.0798412698412698
2012-10-01,1.1193442622950820
2013-01-01,1.3206666666666667
2013-04-01,1.3823437500000000
2013-07-01,2.1170312500000000
2013-10-01,2.1158064516129032
2014-01-01,2.2290163934426230
2014-04-01,2.1946031746031746
2014-07-01,2.1581250000000000
2014-10-01,1.9945161290322581
2015-01-01,1.7693442622950820
2015-04-01,1.9070312500000000
2015-07-01,1.9435937500000000
2015-10-01,1.9406451612903226
2016-01-01,1.6865573770491803
2016-04-01,1.5350000000000000
2016-07-01,1.3968750000000000
2016-10-01,1.9354098360655738
2017-01-01,2.2554838709677419
2017-04-01,2.0725396825396825
2017-07-01,2.0625396825396825
2017-10-01,2.2480645161290323
2018-01-01,2.6839344262295082
2018-04-01,2.8740625000000000
2018-07-01,2.8822222222222222
2018-10-01,2.9665573770491803
2019-01-01,2.5503278688524590
2019-04-01,2.2249206349206349
2019-07-01,1.7096875000000000
2019-10-01,1.7129032258064516
2020-01-01,1.2785483870967742
