DATE,DGS30
1982-01-01,13.9621311475409836
1982-04-01,13.5219047619047619
1982-07-01,12.7943750000000000
1982-10-01,10.7462295081967213
1983-01-01,10.7068253968253968
1983-04-01,10.6531746031746032
1983-07-01,11.6245312500000000
1983-10-01,11.7370000000000000
1984-01-01,12.0362903225806452
1984-04-01,13.1839682539682540
1984-07-01,12.6890476190476190
1984-10-01,11.6988524590163934
1985-01-01,11.5840000000000000
1985-04-01,10.9958730158730159
1985-07-01,10.5530158730158730
1985-10-01,10.0398387096774194
1986-01-01,8.7693333333333333
1986-04-01,7.4906250000000000
1986-07-01,7.4042187500000000
1986-10-01,7.5280645161290323
1987-01-01,7.4936065573770492
1987-04-01,8.5306349206349206
1987-07-01,9.0592187500000000
1987-10-01,9.2359677419354839
1988-01-01,8.6266129032258065
1988-04-01,9.0614285714285714
1988-07-01,9.1754687500000000
1988-10-01,8.9740983606557377
1989-01-01,9.0388524590163934
1989-04-01,8.6979687500000000
1989-07-01,8.1187301587301587
1989-10-01,7.9332258064516129
1990-01-01,8.4417741935483871
1990-04-01,8.6479365079365079
1990-07-01,8.7915873015873016
1990-10-01,8.5551612903225806
1991-01-01,8.2011666666666667
1991-04-01,8.3114062500000000
1991-07-01,8.1885937500000000
1991-10-01,7.8503225806451613
1992-01-01,7.8030645161290323
1992-04-01,7.8976190476190476
1992-07-01,7.4456250000000000
1992-10-01,7.5209677419354839
1993-01-01,7.0670491803278689
1993-04-01,6.8584126984126984
1993-07-01,6.3154687500000000
1993-10-01,6.1374193548387097
1994-01-01,6.5804838709677419
1994-04-01,7.3622580645161290
1994-07-01,7.5893750000000000
1994-10-01,7.9611475409836066
1995-01-01,7.6266129032258065
1995-04-01,6.9422222222222222
1995-07-01,6.7173015873015873
1995-10-01,6.2361290322580645
1996-01-01,6.3003225806451613
1996-04-01,6.9228125000000000
1996-07-01,6.9651562500000000
1996-10-01,6.6216129032258065
1997-01-01,6.8180000000000000
1997-04-01,6.9360937500000000
1997-07-01,6.5276562500000000
1997-10-01,6.1440322580645161
1998-01-01,5.8854098360655738
1998-04-01,5.8477777777777778
1998-07-01,5.4771875000000000
1998-10-01,5.1006451612903226
1999-01-01,5.3818032786885246
1999-04-01,5.7981250000000000
1999-07-01,6.0415625000000000
1999-10-01,6.2564516129032258
2000-01-01,6.2917460317460317
2000-04-01,5.9798412698412698
2000-07-01,5.7939682539682540
2000-10-01,5.6930645161290323
2001-01-01,5.4430645161290323
2001-04-01,5.7006349206349206
2001-07-01,5.5280327868852459
2001-10-01,5.3048387096774194
2002-01-01,5.5683333333333333
2002-04-01,5.7440625000000000
2002-07-01,5.2843750000000000
2002-10-01,5.1654838709677419
2003-01-01,5.0644262295081967
2003-04-01,4.8361904761904762
2003-07-01,5.2806250000000000
2003-10-01,5.2537096774193548
2004-01-01,5.0285483870967742
2004-04-01,5.4198387096774194
2004-07-01,5.1453125000000000
2004-10-01,4.9335483870967742
2005-01-01,4.7042622950819672
2005-04-01,4.4701562500000000
2005-07-01,4.4251562500000000
2005-10-01,4.6542622950819672
2006-01-01,4.6327419354838710
2006-04-01,5.1430158730158730
2006-07-01,4.9942857142857143
2006-10-01,4.7419354838709677
2007-01-01,4.7964516129032258
2007-04-01,4.9889062500000000
2007-07-01,4.9488888888888889
2007-10-01,4.6122580645161290
2008-01-01,4.4121311475409836
2008-04-01,4.5740625000000000
2008-07-01,4.4492187500000000
2008-10-01,3.6617741935483871
2009-01-01,3.4567213114754098
2009-04-01,4.1723809523809524
2009-07-01,4.3225000000000000
2009-10-01,4.3356451612903226
2010-01-01,4.6244262295081967
2010-04-01,4.3715625000000000
2010-07-01,3.8560937500000000
2010-10-01,4.1670967741935484
2011-01-01,4.5591935483870968
2011-04-01,4.3382539682539683
2011-07-01,3.6909375000000000
2011-10-01,3.0409836065573770
2012-01-01,3.1433870967741935
2012-04-01,2.9376562500000000
2012-07-01,2.7439682539682540
2012-10-01,2.8631147540983607
2013-01-01,3.1346666666666667
2013-04-01,3.1406250000000000
2013-07-01,3.7143750000000000
2013-10-01,3.7861290322580645
2014-01-01,3.6849180327868852
2014-04-01,3.4425396825396825
2014-07-01,3.2653125000000000
2014-10-01,2.9661290322580645
2015-01-01,2.5514754098360656
2015-04-01,2.8820312500000000
2015-07-01,2.9600000000000000
2015-10-01,2.9606451612903226
2016-01-01,2.7185245901639344
2016-04-01,2.5659375000000000
2016-07-01,2.2800000000000000
2016-10-01,2.8300000000000000
2017-01-01,3.0461290322580645
2017-04-01,2.8969841269841270
2017-07-01,2.8174603174603175
2017-10-01,2.8167741935483871
2018-01-01,3.0301639344262295
2018-04-01,3.0853125000000000
2018-07-01,3.0630158730158730
2018-10-01,3.2706557377049180
2019-01-01,3.0118032786885246
2019-04-01,2.7814285714285714
2019-07-01,2.2871875000000000
2019-10-01,2.2543548387096774
2020-01-01,1.8708064516129032
